FPR,TPR,Threshold,SampleSize,ElapsedTime
0.0,0.0,inf,10000,46572.33736348152
0.0,0.0035842293906810036,-0.007701,10000,46572.33736348152
0.0,0.021505376344086023,-0.122667,10000,46572.33736348152
0.00010287007509515482,0.021505376344086023,-0.153079,10000,46572.33736348152
0.00010287007509515482,0.043010752688172046,-0.204588,10000,46572.33736348152
0.00020574015019030964,0.043010752688172046,-0.209985,10000,46572.33736348152
0.00020574015019030964,0.07885304659498207,-0.247243,10000,46572.33736348152
0.00030861022528546445,0.07885304659498207,-0.249433,10000,46572.33736348152
0.00030861022528546445,0.08960573476702509,-0.25734,10000,46572.33736348152
0.0006172204505709289,0.08960573476702509,-0.260271,10000,46572.33736348152
0.0006172204505709289,0.0931899641577061,-0.261966,10000,46572.33736348152
0.0009258306758563934,0.0931899641577061,-0.266563,10000,46572.33736348152
0.0009258306758563934,0.11469534050179211,-0.26931,10000,46572.33736348152
0.0010287007509515481,0.11469534050179211,-0.270057,10000,46572.33736348152
0.0010287007509515481,0.12544802867383512,-0.276559,10000,46572.33736348152
0.001131570826046703,0.12544802867383512,-0.278434,10000,46572.33736348152
0.001131570826046703,0.13620071684587814,-0.283356,10000,46572.33736348152
0.0013373109762370126,0.13620071684587814,-0.286599,10000,46572.33736348152
0.0013373109762370126,0.13978494623655913,-0.28765,10000,46572.33736348152
0.0015430511264273223,0.13978494623655913,-0.288625,10000,46572.33736348152
0.0015430511264273223,0.14695340501792115,-0.291162,10000,46572.33736348152
0.001748791276617632,0.14695340501792115,-0.293019,10000,46572.33736348152
0.001748791276617632,0.15770609318996415,-0.297749,10000,46572.33736348152
0.0019545314268079417,0.15770609318996415,-0.299222,10000,46572.33736348152
0.0019545314268079417,0.16129032258064516,-0.299992,10000,46572.33736348152
0.0021602715769982513,0.16129032258064516,-0.30057,10000,46572.33736348152
0.0021602715769982513,0.16845878136200718,-0.30173,10000,46572.33736348152
0.002263141652093406,0.16845878136200718,-0.302252,10000,46572.33736348152
0.002263141652093406,0.1827956989247312,-0.305147,10000,46572.33736348152
0.002366011727188561,0.1827956989247312,-0.305161,10000,46572.33736348152
0.002366011727188561,0.18996415770609318,-0.305801,10000,46572.33736348152
0.0024688818022837156,0.18996415770609318,-0.306306,10000,46572.33736348152
0.0024688818022837156,0.1935483870967742,-0.307164,10000,46572.33736348152
0.0026746219524740253,0.1935483870967742,-0.30763,10000,46572.33736348152
0.0026746219524740253,0.1971326164874552,-0.307835,10000,46572.33736348152
0.002880362102664335,0.1971326164874552,-0.310956,10000,46572.33736348152
0.002880362102664335,0.20430107526881722,-0.312118,10000,46572.33736348152
0.0029832321777594896,0.20430107526881722,-0.312529,10000,46572.33736348152
0.0029832321777594896,0.2078853046594982,-0.313026,10000,46572.33736348152
0.0030861022528546446,0.2078853046594982,-0.31344,10000,46572.33736348152
0.0030861022528546446,0.2114695340501792,-0.315373,10000,46572.33736348152
0.0046291533792819665,0.2114695340501792,-0.322022,10000,46572.33736348152
0.0046291533792819665,0.21505376344086022,-0.322484,10000,46572.33736348152
0.004732023454377122,0.21505376344086022,-0.323071,10000,46572.33736348152
0.004732023454377122,0.21863799283154123,-0.323592,10000,46572.33736348152
0.004834893529472277,0.21863799283154123,-0.323635,10000,46572.33736348152
0.004834893529472277,0.22580645161290322,-0.324174,10000,46572.33736348152
0.005246373829852896,0.22580645161290322,-0.325246,10000,46572.33736348152
0.005246373829852896,0.22939068100358423,-0.325856,10000,46572.33736348152
0.005554984055138361,0.22939068100358423,-0.329493,10000,46572.33736348152
0.005554984055138361,0.23297491039426524,-0.329626,10000,46572.33736348152
0.005966464355518979,0.23297491039426524,-0.33202,10000,46572.33736348152
0.005966464355518979,0.23655913978494625,-0.332385,10000,46572.33736348152
0.006789424956280218,0.23655913978494625,-0.334414,10000,46572.33736348152
0.006789424956280218,0.24014336917562723,-0.334432,10000,46572.33736348152
0.0070980351815656826,0.24014336917562723,-0.33461,10000,46572.33736348152
0.0070980351815656826,0.24372759856630824,-0.334838,10000,46572.33736348152
0.00792099578232692,0.24372759856630824,-0.335889,10000,46572.33736348152
0.00792099578232692,0.24731182795698925,-0.335978,10000,46572.33736348152
0.008023865857422076,0.24731182795698925,-0.336136,10000,46572.33736348152
0.008023865857422076,0.25089605734767023,-0.336175,10000,46572.33736348152
0.00894969653327847,0.25089605734767023,-0.337963,10000,46572.33736348152
0.00894969653327847,0.25448028673835127,-0.338201,10000,46572.33736348152
0.009566916983849398,0.25448028673835127,-0.339496,10000,46572.33736348152
0.009566916983849398,0.25806451612903225,-0.339505,10000,46572.33736348152
0.009669787058944553,0.25806451612903225,-0.339595,10000,46572.33736348152
0.009669787058944553,0.2616487455197133,-0.33987,10000,46572.33736348152
0.010081267359325172,0.2616487455197133,-0.340269,10000,46572.33736348152
0.010081267359325172,0.26881720430107525,-0.341482,10000,46572.33736348152
0.010492747659705792,0.26881720430107525,-0.342102,10000,46572.33736348152
0.010492747659705792,0.27956989247311825,-0.342806,10000,46572.33736348152
0.010595617734800946,0.27956989247311825,-0.343172,10000,46572.33736348152
0.010595617734800946,0.2831541218637993,-0.343554,10000,46572.33736348152
0.011624318485752495,0.2831541218637993,-0.347188,10000,46572.33736348152
0.011624318485752495,0.2867383512544803,-0.347239,10000,46572.33736348152
0.011830058635942805,0.2867383512544803,-0.347352,10000,46572.33736348152
0.011830058635942805,0.2903225806451613,-0.347478,10000,46572.33736348152
0.012344409011418579,0.2903225806451613,-0.348306,10000,46572.33736348152
0.012344409011418579,0.2939068100358423,-0.348428,10000,46572.33736348152
0.012755889311799197,0.2939068100358423,-0.349986,10000,46572.33736348152
0.012755889311799197,0.2974910394265233,-0.350848,10000,46572.33736348152
0.01409320028803621,0.2974910394265233,-0.352943,10000,46572.33736348152
0.01409320028803621,0.3010752688172043,-0.353136,10000,46572.33736348152
0.014196070363131365,0.3010752688172043,-0.353186,10000,46572.33736348152
0.014196070363131365,0.3046594982078853,-0.353197,10000,46572.33736348152
0.01429894043822652,0.3046594982078853,-0.353914,10000,46572.33736348152
0.01429894043822652,0.30824372759856633,-0.353989,10000,46572.33736348152
0.015533381339368378,0.30824372759856633,-0.355236,10000,46572.33736348152
0.015533381339368378,0.3118279569892473,-0.355345,10000,46572.33736348152
0.01604773171484415,0.3118279569892473,-0.356019,10000,46572.33736348152
