FPR,TPR,Threshold,SampleSize,ElapsedTime
0.0,0.0,inf,10000,1103.40598654747
0.0,0.0035714285714285713,0.9979475736618042,10000,1103.40598654747
0.0,0.6714285714285714,0.3814713656902313,10000,1103.40598654747
0.00010288065843621399,0.6714285714285714,0.37095171213150024,10000,1103.40598654747
0.00010288065843621399,0.6821428571428572,0.35827940702438354,10000,1103.40598654747
0.00020576131687242798,0.6821428571428572,0.35541629791259766,10000,1103.40598654747
0.00020576131687242798,0.6928571428571428,0.3492583930492401,10000,1103.40598654747
0.00030864197530864197,0.6928571428571428,0.3488155007362366,10000,1103.40598654747
0.00030864197530864197,0.7107142857142857,0.3421511948108673,10000,1103.40598654747
0.00041152263374485596,0.7107142857142857,0.34198474884033203,10000,1103.40598654747
0.00041152263374485596,0.7142857142857143,0.3351838290691376,10000,1103.40598654747
0.00051440329218107,0.7142857142857143,0.3340182304382324,10000,1103.40598654747
0.00051440329218107,0.7214285714285714,0.3326307237148285,10000,1103.40598654747
0.0006172839506172839,0.7214285714285714,0.33163633942604065,10000,1103.40598654747
0.0006172839506172839,0.725,0.33157777786254883,10000,1103.40598654747
0.000925925925925926,0.725,0.3194946348667145,10000,1103.40598654747
0.000925925925925926,0.7321428571428571,0.3086868226528168,10000,1103.40598654747
0.00102880658436214,0.7321428571428571,0.30481764674186707,10000,1103.40598654747
0.00102880658436214,0.7357142857142858,0.30396929383277893,10000,1103.40598654747
0.0011316872427983538,0.7357142857142858,0.3020630180835724,10000,1103.40598654747
0.0011316872427983538,0.7535714285714286,0.2942129969596863,10000,1103.40598654747
0.0012345679012345679,0.7535714285714286,0.29402783513069153,10000,1103.40598654747
0.0012345679012345679,0.7571428571428571,0.2928653955459595,10000,1103.40598654747
0.001337448559670782,0.7571428571428571,0.2921452820301056,10000,1103.40598654747
0.001337448559670782,0.775,0.2889808714389801,10000,1103.40598654747
0.001440329218106996,0.775,0.28816890716552734,10000,1103.40598654747
0.001440329218106996,0.7785714285714286,0.2877703607082367,10000,1103.40598654747
0.0015432098765432098,0.7785714285714286,0.28769829869270325,10000,1103.40598654747
0.0015432098765432098,0.7892857142857143,0.28514811396598816,10000,1103.40598654747
0.0016460905349794238,0.7892857142857143,0.28438013792037964,10000,1103.40598654747
0.0016460905349794238,0.7964285714285714,0.27916038036346436,10000,1103.40598654747
0.00205761316872428,0.7964285714285714,0.27722519636154175,10000,1103.40598654747
0.00205761316872428,0.8,0.27622896432876587,10000,1103.40598654747
0.0030864197530864196,0.8,0.2698594331741333,10000,1103.40598654747
0.0030864197530864196,0.8035714285714286,0.2695836126804352,10000,1103.40598654747
0.0031893004115226336,0.8035714285714286,0.2636229693889618,10000,1103.40598654747
0.0031893004115226336,0.8071428571428572,0.2605224847793579,10000,1103.40598654747
0.0032921810699588477,0.8071428571428572,0.2598457336425781,10000,1103.40598654747
0.0032921810699588477,0.8107142857142857,0.25751110911369324,10000,1103.40598654747
