FPR,TPR,Threshold,SampleSize,ElapsedTime
0.0,0.0,inf,10000,5712.4371473789215
0.0,0.0035842293906810036,-0.003763,10000,5712.4371473789215
0.0,0.025089605734767026,-0.106817,10000,5712.4371473789215
0.00010287007509515482,0.025089605734767026,-0.107331,10000,5712.4371473789215
0.00010287007509515482,0.13620071684587814,-0.173429,10000,5712.4371473789215
0.00020574015019030964,0.13620071684587814,-0.175151,10000,5712.4371473789215
0.00020574015019030964,0.15053763440860216,-0.18309,10000,5712.4371473789215
0.00030861022528546445,0.15053763440860216,-0.186368,10000,5712.4371473789215
0.00030861022528546445,0.16487455197132617,-0.189153,10000,5712.4371473789215
0.0004114803003806193,0.16487455197132617,-0.19035,10000,5712.4371473789215
0.0004114803003806193,0.17204301075268819,-0.191079,10000,5712.4371473789215
0.0005143503754757741,0.17204301075268819,-0.191085,10000,5712.4371473789215
0.0005143503754757741,0.1863799283154122,-0.194454,10000,5712.4371473789215
0.0006172204505709289,0.1863799283154122,-0.194894,10000,5712.4371473789215
0.0006172204505709289,0.2007168458781362,-0.198932,10000,5712.4371473789215
0.0007200905256660837,0.2007168458781362,-0.200339,10000,5712.4371473789215
0.0007200905256660837,0.2222222222222222,-0.205797,10000,5712.4371473789215
0.0008229606007612386,0.2222222222222222,-0.206202,10000,5712.4371473789215
0.0008229606007612386,0.25806451612903225,-0.213002,10000,5712.4371473789215
0.0009258306758563934,0.25806451612903225,-0.213317,10000,5712.4371473789215
0.0009258306758563934,0.26881720430107525,-0.217477,10000,5712.4371473789215
0.0010287007509515481,0.26881720430107525,-0.21756,10000,5712.4371473789215
0.0010287007509515481,0.27598566308243727,-0.219721,10000,5712.4371473789215
0.001131570826046703,0.27598566308243727,-0.219722,10000,5712.4371473789215
0.001131570826046703,0.2867383512544803,-0.221416,10000,5712.4371473789215
0.0012344409011418578,0.2867383512544803,-0.225556,10000,5712.4371473789215
0.0012344409011418578,0.2939068100358423,-0.227307,10000,5712.4371473789215
0.0014401810513321675,0.2939068100358423,-0.228915,10000,5712.4371473789215
0.0014401810513321675,0.2974910394265233,-0.229468,10000,5712.4371473789215
0.0016459212015224772,0.2974910394265233,-0.23055,10000,5712.4371473789215
0.0016459212015224772,0.30824372759856633,-0.235148,10000,5712.4371473789215
0.001748791276617632,0.30824372759856633,-0.238102,10000,5712.4371473789215
0.001748791276617632,0.3118279569892473,-0.238335,10000,5712.4371473789215
0.0019545314268079417,0.3118279569892473,-0.238677,10000,5712.4371473789215
0.0019545314268079417,0.3154121863799283,-0.239888,10000,5712.4371473789215
0.0021602715769982513,0.3154121863799283,-0.240029,10000,5712.4371473789215
0.0021602715769982513,0.31899641577060933,-0.240345,10000,5712.4371473789215
0.002366011727188561,0.31899641577060933,-0.242305,10000,5712.4371473789215
0.002366011727188561,0.3225806451612903,-0.242438,10000,5712.4371473789215
0.0024688818022837156,0.3225806451612903,-0.242755,10000,5712.4371473789215
0.0024688818022837156,0.32974910394265233,-0.24294,10000,5712.4371473789215
0.0027774920275691803,0.32974910394265233,-0.244554,10000,5712.4371473789215
0.0027774920275691803,0.3333333333333333,-0.244571,10000,5712.4371473789215
0.0031889723279497992,0.3333333333333333,-0.245779,10000,5712.4371473789215
0.0031889723279497992,0.34050179211469533,-0.246473,10000,5712.4371473789215
0.0032918424030449543,0.34050179211469533,-0.246913,10000,5712.4371473789215
0.0032918424030449543,0.34408602150537637,-0.247263,10000,5712.4371473789215
0.0037033227034255736,0.34408602150537637,-0.25061,10000,5712.4371473789215
0.0037033227034255736,0.34767025089605735,-0.250886,10000,5712.4371473789215
0.0038061927785207283,0.34767025089605735,-0.25094,10000,5712.4371473789215
