FPR,TPR,Threshold,SampleSize,ElapsedTime
0.0,0.0,inf,10000,699.4178385734558
0.0,0.0035842293906810036,-0.005552,10000,699.4178385734558
0.0,0.0931899641577061,-0.146645,10000,699.4178385734558
0.00010287007509515482,0.0931899641577061,-0.14713,10000,699.4178385734558
0.00010287007509515482,0.1003584229390681,-0.150175,10000,699.4178385734558
0.00020574015019030964,0.1003584229390681,-0.15112,10000,699.4178385734558
0.00020574015019030964,0.13261648745519714,-0.1592,10000,699.4178385734558
0.00030861022528546445,0.13261648745519714,-0.159366,10000,699.4178385734558
0.00030861022528546445,0.13620071684587814,-0.163165,10000,699.4178385734558
0.0004114803003806193,0.13620071684587814,-0.164802,10000,699.4178385734558
0.0004114803003806193,0.13978494623655913,-0.165189,10000,699.4178385734558
0.0006172204505709289,0.13978494623655913,-0.169315,10000,699.4178385734558
0.0006172204505709289,0.15053763440860216,-0.171866,10000,699.4178385734558
0.0008229606007612386,0.15053763440860216,-0.172495,10000,699.4178385734558
0.0008229606007612386,0.15412186379928317,-0.172709,10000,699.4178385734558
0.0009258306758563934,0.15412186379928317,-0.173009,10000,699.4178385734558
0.0009258306758563934,0.15770609318996415,-0.173026,10000,699.4178385734558
0.001131570826046703,0.15770609318996415,-0.174866,10000,699.4178385734558
0.001131570826046703,0.16129032258064516,-0.175366,10000,699.4178385734558
0.0014401810513321675,0.16129032258064516,-0.175457,10000,699.4178385734558
0.0014401810513321675,0.16487455197132617,-0.175812,10000,699.4178385734558
0.001748791276617632,0.16487455197132617,-0.177897,10000,699.4178385734558
0.001748791276617632,0.17921146953405018,-0.178837,10000,699.4178385734558
0.0018516613517127868,0.17921146953405018,-0.178923,10000,699.4178385734558
0.0018516613517127868,0.1827956989247312,-0.179445,10000,699.4178385734558
0.0019545314268079417,0.1827956989247312,-0.180222,10000,699.4178385734558
0.0019545314268079417,0.1863799283154122,-0.180559,10000,699.4178385734558
0.0020574015019030963,0.1863799283154122,-0.180763,10000,699.4178385734558
0.0020574015019030963,0.1935483870967742,-0.181258,10000,699.4178385734558
0.0021602715769982513,0.1935483870967742,-0.181476,10000,699.4178385734558
0.0021602715769982513,0.1971326164874552,-0.181563,10000,699.4178385734558
0.002263141652093406,0.1971326164874552,-0.18194,10000,699.4178385734558
0.002263141652093406,0.2078853046594982,-0.18386,10000,699.4178385734558
0.0026746219524740253,0.2078853046594982,-0.184186,10000,699.4178385734558
0.0026746219524740253,0.2114695340501792,-0.184572,10000,699.4178385734558
0.002880362102664335,0.2114695340501792,-0.185401,10000,699.4178385734558
0.002880362102664335,0.21505376344086022,-0.185426,10000,699.4178385734558
0.0031889723279497992,0.21505376344086022,-0.186205,10000,699.4178385734558
0.0031889723279497992,0.21863799283154123,-0.186422,10000,699.4178385734558
0.0032918424030449543,0.21863799283154123,-0.186511,10000,699.4178385734558
0.0032918424030449543,0.2222222222222222,-0.18657,10000,699.4178385734558
0.003394712478140109,0.2222222222222222,-0.187846,10000,699.4178385734558
0.003394712478140109,0.22939068100358423,-0.188148,10000,699.4178385734558
