FPR,TPR,Threshold,SampleSize,ElapsedTime
0.0,0.0,inf,10000,5408.60081410408
0.0,0.0035842293906810036,-0.002984,10000,5408.60081410408
0.0,0.1003584229390681,-0.136141,10000,5408.60081410408
0.00010287007509515482,0.1003584229390681,-0.13816,10000,5408.60081410408
0.00010287007509515482,0.12903225806451613,-0.14758,10000,5408.60081410408
0.00030861022528546445,0.12903225806451613,-0.15044,10000,5408.60081410408
0.00030861022528546445,0.13978494623655913,-0.157089,10000,5408.60081410408
0.0004114803003806193,0.13978494623655913,-0.159334,10000,5408.60081410408
0.0004114803003806193,0.16129032258064516,-0.166463,10000,5408.60081410408
0.0005143503754757741,0.16129032258064516,-0.167367,10000,5408.60081410408
0.0005143503754757741,0.16487455197132617,-0.167819,10000,5408.60081410408
0.0006172204505709289,0.16487455197132617,-0.168174,10000,5408.60081410408
0.0006172204505709289,0.18996415770609318,-0.175166,10000,5408.60081410408
0.0007200905256660837,0.18996415770609318,-0.175978,10000,5408.60081410408
0.0007200905256660837,0.2222222222222222,-0.180358,10000,5408.60081410408
0.0008229606007612386,0.2222222222222222,-0.180845,10000,5408.60081410408
0.0008229606007612386,0.24731182795698925,-0.18619,10000,5408.60081410408
0.0009258306758563934,0.24731182795698925,-0.186405,10000,5408.60081410408
0.0009258306758563934,0.2616487455197133,-0.188687,10000,5408.60081410408
0.0012344409011418578,0.2616487455197133,-0.189826,10000,5408.60081410408
0.0012344409011418578,0.2724014336917563,-0.194598,10000,5408.60081410408
0.0015430511264273223,0.2724014336917563,-0.198095,10000,5408.60081410408
0.0015430511264273223,0.27956989247311825,-0.198734,10000,5408.60081410408
0.0016459212015224772,0.27956989247311825,-0.19877,10000,5408.60081410408
0.0016459212015224772,0.2867383512544803,-0.199635,10000,5408.60081410408
0.0018516613517127868,0.2867383512544803,-0.201146,10000,5408.60081410408
0.0018516613517127868,0.2939068100358423,-0.201862,10000,5408.60081410408
0.0019545314268079417,0.2939068100358423,-0.202029,10000,5408.60081410408
0.0019545314268079417,0.3225806451612903,-0.209324,10000,5408.60081410408
0.0021602715769982513,0.3225806451612903,-0.210246,10000,5408.60081410408
0.0021602715769982513,0.32974910394265233,-0.211752,10000,5408.60081410408
0.0024688818022837156,0.32974910394265233,-0.212491,10000,5408.60081410408
0.0024688818022837156,0.3333333333333333,-0.213598,10000,5408.60081410408
0.0026746219524740253,0.3333333333333333,-0.213755,10000,5408.60081410408
0.0026746219524740253,0.34050179211469533,-0.215256,10000,5408.60081410408
0.0030861022528546446,0.34050179211469533,-0.21618,10000,5408.60081410408
0.0030861022528546446,0.35125448028673834,-0.216748,10000,5408.60081410408
0.003497582553235264,0.35125448028673834,-0.218212,10000,5408.60081410408
0.003497582553235264,0.3548387096774194,-0.218228,10000,5408.60081410408
0.003909062853615883,0.3548387096774194,-0.219168,10000,5408.60081410408
0.003909062853615883,0.35842293906810035,-0.219956,10000,5408.60081410408
0.0041148030038061926,0.35842293906810035,-0.22014,10000,5408.60081410408
0.0041148030038061926,0.36917562724014336,-0.220713,10000,5408.60081410408
0.004217673078901347,0.36917562724014336,-0.220817,10000,5408.60081410408
0.004217673078901347,0.3727598566308244,-0.222134,10000,5408.60081410408
0.004320543153996503,0.3727598566308244,-0.222238,10000,5408.60081410408
0.004320543153996503,0.3763440860215054,-0.222375,10000,5408.60081410408
0.004526283304186812,0.3763440860215054,-0.223338,10000,5408.60081410408
0.004526283304186812,0.3870967741935484,-0.224847,10000,5408.60081410408
0.0046291533792819665,0.3870967741935484,-0.225004,10000,5408.60081410408
0.0046291533792819665,0.3942652329749104,-0.226092,10000,5408.60081410408
0.004732023454377122,0.3942652329749104,-0.22649,10000,5408.60081410408
0.004732023454377122,0.4014336917562724,-0.227333,10000,5408.60081410408
0.004937763604567431,0.4014336917562724,-0.227586,10000,5408.60081410408
0.004937763604567431,0.4050179211469534,-0.229097,10000,5408.60081410408
0.005246373829852896,0.4050179211469534,-0.230276,10000,5408.60081410408
0.005246373829852896,0.4121863799283154,-0.230525,10000,5408.60081410408
0.005452113980043205,0.4121863799283154,-0.230983,10000,5408.60081410408
0.005452113980043205,0.4157706093189964,-0.230991,10000,5408.60081410408
0.005554984055138361,0.4157706093189964,-0.231109,10000,5408.60081410408
0.005554984055138361,0.41935483870967744,-0.231206,10000,5408.60081410408
0.0058635942804238245,0.41935483870967744,-0.231937,10000,5408.60081410408
0.0058635942804238245,0.4229390681003584,-0.232296,10000,5408.60081410408
0.005966464355518979,0.4229390681003584,-0.232528,10000,5408.60081410408
0.005966464355518979,0.4265232974910394,-0.232688,10000,5408.60081410408
0.006275074580804444,0.4265232974910394,-0.234797,10000,5408.60081410408
0.006275074580804444,0.43010752688172044,-0.234887,10000,5408.60081410408
0.0063779446558995985,0.43010752688172044,-0.234984,10000,5408.60081410408
0.0063779446558995985,0.4336917562724014,-0.235427,10000,5408.60081410408
0.006480814730994754,0.4336917562724014,-0.235515,10000,5408.60081410408
0.006480814730994754,0.43727598566308246,-0.235733,10000,5408.60081410408
0.006583684806089909,0.43727598566308246,-0.235888,10000,5408.60081410408
0.006583684806089909,0.44086021505376344,-0.236324,10000,5408.60081410408
0.0070980351815656826,0.44086021505376344,-0.237554,10000,5408.60081410408
0.0070980351815656826,0.4444444444444444,-0.237888,10000,5408.60081410408
0.007303775331755992,0.4444444444444444,-0.238964,10000,5408.60081410408
0.007303775331755992,0.44802867383512546,-0.239521,10000,5408.60081410408
0.007509515481946302,0.44802867383512546,-0.240164,10000,5408.60081410408
0.007509515481946302,0.45161290322580644,-0.240941,10000,5408.60081410408
0.0076123855570414565,0.45161290322580644,-0.241029,10000,5408.60081410408
0.0076123855570414565,0.4551971326164875,-0.241128,10000,5408.60081410408
0.00833247608270754,0.4551971326164875,-0.245498,10000,5408.60081410408
0.00833247608270754,0.45878136200716846,-0.245694,10000,5408.60081410408
0.008435346157802694,0.45878136200716846,-0.245938,10000,5408.60081410408
0.008435346157802694,0.4659498207885305,-0.246581,10000,5408.60081410408
0.008743956383088159,0.4659498207885305,-0.247042,10000,5408.60081410408
0.008743956383088159,0.46953405017921146,-0.247077,10000,5408.60081410408
0.008846826458183315,0.46953405017921146,-0.247643,10000,5408.60081410408
0.008846826458183315,0.4731182795698925,-0.247689,10000,5408.60081410408
0.00894969653327847,0.4731182795698925,-0.248106,10000,5408.60081410408
0.00894969653327847,0.4767025089605735,-0.24874,10000,5408.60081410408
0.00915543668346878,0.4767025089605735,-0.249207,10000,5408.60081410408
0.00915543668346878,0.48028673835125446,-0.250271,10000,5408.60081410408
0.009566916983849398,0.48028673835125446,-0.251479,10000,5408.60081410408
0.009566916983849398,0.4838709677419355,-0.251908,10000,5408.60081410408
0.009875527209134862,0.4838709677419355,-0.252642,10000,5408.60081410408
0.009875527209134862,0.4874551971326165,-0.252835,10000,5408.60081410408
0.010184137434420327,0.4874551971326165,-0.253463,10000,5408.60081410408
0.010184137434420327,0.4946236559139785,-0.253753,10000,5408.60081410408
0.010287007509515483,0.4946236559139785,-0.253869,10000,5408.60081410408
0.010287007509515483,0.4982078853046595,-0.253928,10000,5408.60081410408
0.010595617734800946,0.4982078853046595,-0.254427,10000,5408.60081410408
0.010595617734800946,0.5017921146953405,-0.254706,10000,5408.60081410408
0.011007098035181566,0.5017921146953405,-0.256542,10000,5408.60081410408
0.011007098035181566,0.5089605734767025,-0.256723,10000,5408.60081410408
0.011624318485752495,0.5089605734767025,-0.259243,10000,5408.60081410408
0.011624318485752495,0.5161290322580645,-0.260547,10000,5408.60081410408
0.01213866886122827,0.5161290322580645,-0.261381,10000,5408.60081410408
0.01213866886122827,0.5232974910394266,-0.261511,10000,5408.60081410408
0.013373109762370126,0.5232974910394266,-0.264247,10000,5408.60081410408
0.013373109762370126,0.5340501792114696,-0.265323,10000,5408.60081410408
0.013475979837465282,0.5340501792114696,-0.265555,10000,5408.60081410408
0.013475979837465282,0.5376344086021505,-0.265888,10000,5408.60081410408
0.01409320028803621,0.5376344086021505,-0.266559,10000,5408.60081410408
0.01409320028803621,0.5412186379928315,-0.266675,10000,5408.60081410408
0.01512190103898776,0.5412186379928315,-0.267466,10000,5408.60081410408
0.01512190103898776,0.5448028673835126,-0.267533,10000,5408.60081410408
0.015327641189178069,0.5448028673835126,-0.268258,10000,5408.60081410408
0.015327641189178069,0.5483870967741935,-0.268507,10000,5408.60081410408
0.015533381339368378,0.5483870967741935,-0.269533,10000,5408.60081410408
0.015533381339368378,0.5519713261648745,-0.269598,10000,5408.60081410408
0.01645921201522477,0.5519713261648745,-0.270725,10000,5408.60081410408
0.01645921201522477,0.5555555555555556,-0.271381,10000,5408.60081410408
0.016562082090319927,0.5555555555555556,-0.271434,10000,5408.60081410408
0.016562082090319927,0.5627240143369175,-0.272594,10000,5408.60081410408
0.01666495216541508,0.5627240143369175,-0.272637,10000,5408.60081410408
0.01666495216541508,0.5663082437275986,-0.272933,10000,5408.60081410408
0.01728217261598601,0.5663082437275986,-0.273901,10000,5408.60081410408
0.01728217261598601,0.5698924731182796,-0.273964,10000,5408.60081410408
0.018002263141652094,0.5698924731182796,-0.274986,10000,5408.60081410408
0.018002263141652094,0.5734767025089605,-0.275488,10000,5408.60081410408
0.018105133216747248,0.5734767025089605,-0.275489,10000,5408.60081410408
0.018105133216747248,0.5770609318996416,-0.275868,10000,5408.60081410408
0.019236704042793953,0.5770609318996416,-0.27781,10000,5408.60081410408
0.019236704042793953,0.5842293906810035,-0.277942,10000,5408.60081410408
0.019751054418269725,0.5842293906810035,-0.279511,10000,5408.60081410408
0.019751054418269725,0.5878136200716846,-0.279605,10000,5408.60081410408
0.01985392449336488,0.5878136200716846,-0.279929,10000,5408.60081410408
0.01985392449336488,0.5913978494623656,-0.280027,10000,5408.60081410408
